Id,SalePrice
1616,163246.29734770206
1617,163578.0556667069
1618,171905.32514727107
1619,167909.04020339128
1620,182366.02236831913
1621,171430.62746656063
1622,172820.9270905449
1623,205147.25467016004
1624,186833.17047470587
1625,168137.32099807065
1626,184261.64945179925
1627,188560.6666920473
1628,208910.2762363643
1629,183689.99468953675
1630,203949.27911427384
1631,195594.4562464841
1632,202627.80363473765
1633,180141.81478100724
1634,182001.88163441437
1635,182953.57515021274
1636,176104.99762911664
1637,182859.75717932102
1638,193687.72810286278
1639,184488.06873915833
1640,198351.4149495383
1641,193216.68065213214
1642,189878.66527940298
1643,197602.44446519393
1644,195613.76119227224
1645,187025.49045953352
1646,179529.95890732162
1647,184467.78537731554
1648,171190.73178425516
1649,174202.86077522917
1650,172451.06711309112
1651,172123.40923208516
1652,164922.93086336608
1653,164922.93086336608
1654,184206.16597174312
1655,182059.38922080517
1656,182991.58628794007
1657,184206.16597174312
1658,182991.58628794007
1659,180141.21696814708
1660,170906.23515354813
1661,220373.32941419003
1662,213208.4663089865
1663,214722.78623624757
1664,220815.6486591229
1665,206548.87117011598
1666,212892.07857323144
1667,213004.09881412413
1668,206084.9193384755
1669,198614.94518356485
1670,213595.8596016592
1671,199048.4650175628
1672,220725.71884065177
1673,218316.1321788046
1674,201519.72296082685
1675,184000.22741621223
1676,180453.44773072697
1677,185469.95659160893
1678,220815.6486591229
1679,220015.74754654596
1680,197473.0545548868
1681,194217.28529361667
1682,213135.05105477944
1683,184727.06016749315
1684,182446.37396449625
1685,180445.2027093263
1686,180443.49189683504
1687,179672.3864078459
1688,183253.38622800712
1689,183222.9645374662
1690,183480.65076131327
1691,180960.68485998636
1692,205766.3460329945
1693,179643.84838870916
1694,182815.28047187094
1695,182555.55558778817
1696,203423.90708332774
1697,182821.919555771
1698,218690.42565636354
1699,220103.50589461898
1700,195739.46405686086
1701,206660.78212674515
1702,212141.48320084426
1703,201519.72296082685
1704,212697.76029228396
1705,193400.18586221035
1706,214373.7880710846
1707,184178.1763596521
1708,185546.98412839457
1709,207595.16649376295
1710,197562.12461761295
1711,198155.05019633888
1712,203951.02294811752
1713,196047.9808207832
1714,188971.95034154548
1715,184860.74860165323
1716,180720.3886372638
1717,179340.7303207989
1718,171024.34216531503
1719,185436.20168837058
1720,201389.12268078327
1721,181210.6377230527
1722,170989.26762622062
1723,175217.11648224515
1724,190838.08960091037
1725,194171.78904810417
1726,181520.59121178737
1727,178575.62764169037
1728,183201.5573510118
1729,177767.3787492409
1730,183139.2695471274
1731,168867.71296622834
1732,170347.37538135832
1733,167614.29519981588
1734,170251.50542002078
1735,172501.33364582542
1736,166819.13369636092
1737,222017.23890939
1738,186770.62166035973
1739,200573.90338227843
1740,189808.98010412266
1741,175744.28817026396
1742,181521.9359250868
1743,182839.9737328456
1744,210067.0316745171
1745,190445.30174741792
1746,203504.97289594956
1747,194218.87716426072
1748,187279.3909281441
1749,179373.437159574
1750,171116.52126623844
1751,193665.9170503218
1752,167064.08059983214
1753,175178.05021030514
1754,196258.33101648145
1755,178390.77985386216
1756,172779.0125031681
1757,166808.07192762246
1758,182256.65247696926
1759,185344.32578244933
1760,179388.0269863398
1761,175500.6565714627
1762,184381.38766502304
1763,184398.0746796867
1764,166943.8540709517
1765,185524.71670811088
1766,184845.73109121225
1767,189932.78752318816
1768,175116.9557202013
1769,183738.6708494859
1770,175239.98392063606
1771,170530.9042448881
1772,172114.76622042689
1773,170634.90413938754
1774,180613.60570126039
1775,173851.7230698586
1776,168623.6632454005
1777,164024.16869846845
1778,169475.09874910556
1779,168101.59511131942
1780,185993.62528755807
1781,168884.2926062812
1782,164144.6160731302
1783,171034.83814659074
1784,162755.29754472725
1785,167354.6095226475
1786,180687.89873985623
1787,181662.7092562252
1788,161979.7637564583
1789,165135.73635696937
1790,162835.5956347064
1791,190927.45435346937
1792,173784.05074663344
1793,172513.84743188514
1794,169156.17140716556
1795,170057.54997092774
1796,169024.4795679263
1797,168473.01516985876
1798,169167.8365586244
1799,170829.24060265816
1800,167040.18851862074
1801,172606.07403148906
1802,177306.13367843078
1803,177681.77498202416
1804,168791.58857647784
1805,170163.5925327688
1806,169921.9343362724
1807,180804.15848721893
1808,168356.92972545407
1809,170885.34478491085
1810,178822.65667112346
1811,171677.41101751852
1812,169766.14949317148
1813,166563.27404412781
1814,164528.42052069015
1815,161866.1960325797
1816,162966.2586562203
1817,174401.48510970146
1818,178617.66832467576
1819,167403.3439397118
1820,163849.30687514172
1821,173047.5659748612
1822,181895.22387318063
1823,161859.36948321626
1824,175758.2169521117
1825,173166.70165458097
1826,163914.17011170826
1827,165862.03402855914
1828,173334.87929979656
1829,176931.97244722268
1830,178623.16087719993
1831,186559.26471388352
1832,176358.13392549238
1833,177204.57830028233
1834,173427.15748439578
1835,186233.3293640133
1836,175885.71999329203
1837,163992.06825208035
1838,169976.0131715057
1839,162502.1769201305
1840,174157.10914031684
1841,171634.68479692235
1842,164210.17992392392
1843,170946.6534765037
1844,170031.94262060086
1845,174571.54241846464
1846,173180.89474492217
1847,180778.25604654785
1848,161787.55833817154
1849,169952.19413272917
1850,169439.48504409383
1851,175271.20038241913
1852,169914.98151010295
1853,170744.39939304045
1854,178790.65227166036
1855,173977.30313723572
1856,190295.73953675682
1857,179538.6071317159
1858,179190.65199462321
1859,173816.86507353236
1860,173326.71488313391
1861,173906.60171907465
1862,196068.42344230926
1863,194756.37128561587
1864,194756.37128561587
1865,198860.84316915338
1866,205989.68685450594
1867,200801.57238271867
1868,198255.2227295915
1869,184598.95614675336
1870,198431.35034764695
1871,198222.59883455877
1872,181281.68398903677
1873,189564.7359994286
1874,175156.9049481498
1875,190050.01118804325
1876,184664.5050709371
1877,189174.39526048652
1878,188828.674407892
1879,167249.28846330906
1880,173695.47822429286
1881,193155.82380434612
1882,212269.0219368628
1883,186068.70629254484
1884,190410.4300044567
1885,204728.28108006477
1886,204697.08331762982
1887,188739.15443273206
1888,202313.8343699705
1889,178249.5808236043
1890,169788.0416033189
1891,170377.33414856758
1892,165559.46777118833
1893,172220.08803655484
1894,175038.99216898187
1895,179197.28658065706
1896,167862.89983179406
1897,168440.05122554122
1898,164061.89171619964
1899,169556.40004566964
1900,174859.04062054952
1901,183657.35936433251
1902,172993.57454865906
1903,191942.82941468872
1904,170952.13866487902
1905,182661.40886371757
1906,174998.3036215314
1907,186334.32159183244
1908,169252.0927489984
1909,174768.12282237707
1910,169402.8216623041
1911,189486.2584496488
1912,198429.48080509453
1913,178030.71455635517
1914,161534.43771357485
1915,194394.5806189993
1916,163037.65546268653
1917,213228.94949957472
1918,173571.1174257146
1919,174486.41257491923
1920,179606.17415225055
1921,219860.72884941165
1922,205534.92473916057
1923,189753.72971078113
1924,191167.82963072465
1925,193126.19394223092
1926,213752.91420518694
1927,174405.2500255683
1928,178581.68487050114
1929,165596.36288306492
1930,169494.85262973295
1931,172008.6994745117
1932,176014.69697544782
1933,181133.38880451705
1934,183880.42610481437
1935,184662.99244656577
1936,183659.2188200332
1937,182352.19768270603
1938,176088.07197154078
1939,193572.34591688708
1940,193246.6956017863
1941,182485.39011893407
1942,186523.90285259098
1943,193639.4403450964
1944,212822.6684265824
1945,213456.91375333455
1946,181183.6945229615
1947,197802.83076086544
1948,183492.9147007819
1949,194722.407879536
1950,180351.84741761143
1951,196253.92907892377
1952,196944.00945461192
1953,179489.70663014217
1954,191565.74409254233
1955,169830.1170287885
1956,203048.77247587315
1957,181196.8020408474
1958,218218.8590787998
1959,174807.26422809492
1960,165646.34697293627
1961,167453.60113798056
1962,164998.7482963756
1963,164998.7482963756
1964,168240.2145206973
1965,182532.1833997284
1966,182007.9189149947
1967,205624.8545576317
1968,220771.9352947678
1969,213595.8596016592
1970,220463.25923266116
1971,213412.50272935114
1972,212648.94803434252
1973,208036.92039158347
1974,204525.83602651348
1975,220192.41973566345
1976,203212.09783831632
1977,214202.70981302738
1978,220427.15023485967
1979,212064.2134858698
1980,185824.736666905
1981,205931.87667539864
1982,194923.52182996063
1983,194219.71143690226
1984,183365.7913667236
1985,191921.73021655474
1986,192403.9256697048
1987,180730.97380215555
1988,180860.8206343415
1989,184746.89078132785
1990,192078.78539013662
1991,184950.21949038096
1992,191007.65610290755
1993,182170.29050752742
1994,194433.5983761105
1995,184641.41523588763
1996,205663.13319667205
1997,206360.54817410832
1998,213952.59053263697
1999,190569.39949539478
2000,212703.84243046233
2001,199741.32717143613
2002,191095.87210051948
2003,200742.47200313015
2004,201496.15382598827
2005,193319.8112588337
2006,193953.9462306939
2007,203165.64803055706
2008,181073.44940328275
2009,182766.83659978135
2010,185496.15515922738
2011,171517.0452923167
2012,180870.5453751268
2013,181380.16020130122
2014,182823.06073844383
2015,185501.68799690242
2016,182533.96325695497
2017,185401.6616280177
2018,169902.564087295
2019,173652.8607173243
2020,172414.45444407748
2021,171905.32514727107
2022,188105.9007673269
2023,175317.03448146023
2024,191921.05640716132
2025,212297.67422423727
2026,180769.92666446435
2027,171809.05440965106
2028,180646.99587031317
2029,181614.01558193014
2030,199180.06242106706
2031,190700.35082437278
2032,193116.04427334628
2033,198966.0759995078
2034,180105.74873493958
2035,187556.60238299932
2036,194312.53345324396
2037,194996.22758891416
2038,208385.25383733693
2039,190897.92648087625
2040,216468.06383735614
2041,204385.6115704058
2042,185742.2028372363
2043,183085.39605660166
2044,186648.6490112671
2045,192640.10755597882
2046,176561.79400450838
2047,176882.90425898755
2048,173279.88576370242
2049,180256.18229209553
2050,187622.00555720757
2051,166222.83935746356
2052,170897.009448468
2053,170151.18104979896
2054,161798.71098888371
2055,179413.64961312767
2056,169156.7959406604
2057,169189.76193314095
2058,187264.5575350827
2059,175474.02719226148
2060,183481.57926546788
2061,184231.8599571759
2062,170579.33366644447
2063,165585.03057140097
2064,171460.7860281281
2065,169662.40320468636
2066,185363.04256606498
2067,180027.97179002585
2068,180459.60347365975
2069,163174.67459836014
2070,163413.01762161727
2071,162866.66142095905
2072,179877.46197319022
2073,169795.44105153746
2074,181817.45039003936
2075,170815.92575835128
2076,168542.8206079774
2077,170621.4952573671
2078,169257.24697683693
2079,176317.921760403
2080,167395.97491667452
2081,169624.71625612758
2082,178792.93533267285
2083,173795.9802509607
2084,166411.64882632028
2085,170091.89644972913
2086,168680.44517145943
2087,167502.18388843542
2088,166448.96700033723
2089,162898.77361252432
2090,172295.02732186503
2091,172696.36749619778
2092,174928.05128357417
2093,173030.77442870478
2094,175494.11643276023
2095,181670.21127575298
2096,163459.71903245614
2097,163530.171686749
2098,180688.94281489478
2099,162051.8316134804
2100,172788.84796301596
2101,174003.82707300448
2102,177949.17256957153
2103,163922.84521206384
2104,179449.27794713964
2105,170084.15242795108
2106,164317.16609549106
2107,192354.1972238783
2108,168379.77512595768
2109,166753.58299135123
2110,168648.57225304618
2111,179571.7573459351
2112,174814.23284020062
2113,170107.569947598
2114,166279.87426468745
2115,181254.3608541807
2116,166642.9497469966
2117,176555.52750732593
2118,169039.2824594841
2119,166168.65672431746
2120,169896.19889826787
2121,162958.72095900952
2122,162247.04299333243
2123,164521.6318048385
2124,188564.71439823494
2125,175631.53162048754
2126,180191.6994003784
2127,179762.54053245686
2128,173283.05809750312
2129,166739.14872501418
2130,172654.9812795879
2131,182452.15613210993
2132,169249.7578307158
2133,168973.20698444155
2134,167098.6334877251
2135,165854.61421583738
2136,165649.60722344363
2137,168169.6635923703
2138,175577.90844886002
2139,177153.3044278673
2140,173955.88306075506
2141,175291.05214978178
2142,169784.027093481
2143,171328.07497273022
2144,170068.96338151573
2145,167150.9598015801
2146,173163.27992751737
2147,184823.03970473245
2148,183162.16593068175
2149,183526.88043771026
2150,187946.1101803865
2151,174252.5696304319
2152,182848.5176357404
2153,178311.0465021737
2154,166479.20165623058
2155,167157.70129363897
2156,191206.5055716865
2157,190808.24400132976
2158,195468.45630464578
2159,192107.3659952573
2160,180497.90406949117
2161,201155.85465305945
2162,220201.0622672376
2163,206783.12028521227
2164,201283.06817630556
2165,182226.58014076645
2166,171123.14763818722
2167,189937.1009909094
2168,184956.01978703978
2169,186046.712810738
2170,191862.46742574655
2171,175078.34609602403
2172,175978.42591172043
2173,176088.21504232197
2174,195832.4952250779
2175,203465.06312313085
2176,212982.00839170258
2177,194296.93748456152
2178,196968.48710334045
2179,169844.1087090601
2180,198978.37861234593
2181,187104.7336505761
2182,191561.89729790742
2183,185281.7269466464
2184,170062.67641041032
2185,173440.7311976752
2186,173782.29364426775
2187,177144.16529735236
2188,180799.04603124218
2189,184425.06647443847
2190,166759.3911642953
2191,166759.3911642953
2192,169489.0503736525
2193,163509.01902997526
2194,164235.909063487
2195,165996.25645578853
2196,164528.87722063684
2197,172258.10225508423
2198,181339.49224701093
2199,184742.80587614857
2200,167434.86197171352
2201,168408.29474777178
2202,195203.6448735132
2203,178866.8777763949
2204,179758.21226905362
2205,167383.69269262863
2206,171002.4748100982
2207,193724.99404418332
2208,194195.37769758457
2209,187745.15676199857
2210,169252.0927489984
2211,165512.80513551726
2212,164026.91279893715
2213,163076.02024652436
2214,173099.8127274114
2215,164619.66365729857
2216,180619.0284466156
2217,166253.75460109336
2218,165096.9646039617
2219,162237.90364482164
2220,161870.52213392843
2221,194553.20306612022
2222,185127.01344117674
2223,200618.8819714626
2224,191757.08824729073
2225,174672.6173781991
2226,193115.53059435077
2227,186333.15877325626
2228,199132.98930360182
2229,203074.1794711018
2230,175133.93276286568
2231,189630.3955637963
2232,184310.97380020207
2233,177849.68897234387
2234,194409.0803690724
2235,182775.58290543998
2236,204737.88929049062
2237,207153.9990136209
2238,192242.13288749687
2239,170740.15655747926
2240,174461.84973486964
2241,185146.01431851246
2242,170793.3190142318
2243,177227.52715493072
2244,163794.97523035458
2245,164509.31860867114
2246,175045.77344276456
2247,166234.48517464136
2248,166976.09921322658
2249,166810.95997523543
2250,173817.34885006957
2251,172787.4818228482
2252,185455.90985153965
2253,176661.5626200218
2254,182240.05103960086
2255,188908.34241548568
2256,182993.44348480838
2257,185966.77372926322
2258,180703.90279858647
2259,182134.18139113192
2260,173698.55359373154
2261,190925.49681946536
2262,193774.71944388383
2263,212856.07688252477
2264,219874.29860846035
2265,189832.653685828
2266,194590.5253904321
2267,209656.98022674126
2268,219950.6586678828
2269,177202.5523709848
2270,188394.4012397788
2271,191137.84214611904
2272,193257.06127666982
2273,179375.3522950746
2274,179208.52728446655
2275,182383.47271644956
2276,181454.23032677986
2277,188859.5657015185
2278,182644.19260606135
2279,172169.50754060625
2280,171095.04947891057
2281,178755.20529575448
2282,180887.13861370756
2283,170543.24974178566
2284,164981.84950817522
2285,176919.9548716128
2286,168846.56054455976
2287,213595.8596016592
2288,206287.28815721028
2289,226443.54104026454
2290,220815.6486591229
2291,212986.71853746346
2292,219797.61600480592
2293,220725.71884065177
2294,220427.15023485967
2295,219811.18576385462
2296,213796.50169448077
2297,204492.9790051921
2298,213514.65314963978
2299,227668.94854464853
2300,213259.8827248049
2301,205977.65556972037
2302,193012.32856552032
2303,204091.8427153062
2304,200795.59026431575
2305,182280.34133253022
2306,182712.66857908436
2307,183815.82683362826
2308,197205.64038588127
2309,194743.66561840614
2310,194061.08898978133
2311,185568.89627036094
2312,181506.45586604375
2313,180402.622287748
2314,184902.46110278025
2315,181063.28587097445
2316,183353.44280473737
2317,179414.3648033551
2318,180187.04134965537
2319,182430.52615696797
2320,180964.47948740245
2321,201664.3750963734
2322,181589.97388333757
2323,180331.71771886502
2324,180360.62928874313
2325,187384.72272623802
2326,181967.27349102905
2327,190228.26938851207
2328,192221.88147664626
2329,184326.86417821833
2330,182230.64878565664
2331,228092.41247278816
2332,206238.22025231927
2333,212338.49488679637
2334,199381.88712681542
2335,201180.07133403487
2336,212353.6220950915
2337,185377.52081075264
2338,202305.42157700058
2339,196584.66119387723
2340,213505.92978318807
2341,187926.86576613362
2342,196592.90510724593
2343,189272.2864138022
2344,195850.14785154644
2345,200699.7964002095
2346,193853.579756614
2347,185281.7269466464
2348,196039.440829051
2349,177677.0117309923
2350,205819.03312259945
2351,197416.90482999725
2352,207468.3085695237
2353,193411.62763598663
2354,170799.84268324316
2355,177906.7726086971
2356,173266.999844992
2357,187717.28589247077
2358,186030.76506784782
2359,168009.4493580424
2360,166819.13369636092
2361,171991.27271792016
2362,197612.69835167564
2363,175176.70197745293
2364,177476.4012750739
2365,194636.99081521688
2366,190695.27582961277
2367,196175.73811572802
2368,181753.30156450887
2369,196291.20869573776
2370,182278.78263765146
2371,180037.84989976368
2372,185186.31490902838
2373,199645.41870622674
2374,201622.41735288035
2375,195248.3702902734
2376,198759.09394500428
2377,218545.70225413016
2378,171038.59105913792
2379,187772.3194099404
2380,170521.81308148397
2381,180565.47270689902
2382,186516.13612879926
2383,188529.37901710373
2384,194250.089409015
2385,179033.02326752146
2386,169858.35838802098
2387,173601.67532866265
2388,174273.7947163554
2389,169473.18249541265
2390,175788.68800471557
2391,176056.4055338406
2392,166819.13369636092
2393,180077.0470620013
2394,172257.64945625648
2395,188093.89452821566
2396,178170.04053836045
2397,187679.4498075793
2398,166989.29449013935
2399,161726.6431318616
2400,161534.43771357485
2401,166298.56923170225
2402,169938.579245094
2403,180680.31481564612
2404,173018.60445276293
2405,177973.58662147349
2406,172617.03217494843
2407,169125.0638437711
2408,176685.0686720202
2409,170646.7701405057
2410,187351.2743068685
2411,166958.56183078897
2412,176756.08534817386
2413,170459.0930998434
2414,168024.69837650485
2415,175516.66371410573
2416,174139.55862354013
2417,169288.78491784452
2418,166751.64865266494
2419,171971.46978163125
2420,168413.14534619535
2421,177919.87295469563
2422,167601.8788730712
2423,172481.5181931512
2424,175796.89116500528
2425,186279.88614122427
2426,177471.52830630646
2427,170233.59153529044
2428,182570.77042882278
2429,172082.6283388583
2430,167675.87674282055
2431,167677.37754272943
2432,169435.23620064618
2433,171511.59765972162
2434,170715.10177205308
2435,175601.10061086618
2436,165633.22540092148
2437,171829.5077142616
2438,172990.31662477896
2439,166402.19822151482
2440,169395.4271324026
2441,167397.42911475964
2442,165644.46591104136
2443,166392.93044732945
2444,167125.47059555174
2445,161798.71098888371
2446,174167.34295090384
2447,194292.24332254322
2448,176061.56659902565
2449,164799.97965869357
2450,179146.67235481454
2451,167357.4409876197
2452,194756.17560353817
2453,164139.83300920413
2454,170307.94197374483
2455,165212.60720123223
2456,174784.89480092525
2457,167795.6395803854
2458,164603.3879463831
2459,164750.70156513134
2460,173972.78090480893
2461,166432.46635027672
2462,171883.47000697433
2463,173043.6557228141
2464,181174.5083287677
2465,171161.33589158492
2466,167129.1039310377
2467,178408.0843439893
2468,164962.67451938058
2469,164837.58076687928
2470,184284.00071350177
2471,187685.28909916256
2472,184036.03881589632
2473,170315.55499276283
2474,171415.5647052201
2475,195801.04087870073
2476,171865.94837130923
2477,173766.09968536487
2478,180892.11121486683
2479,170159.02554856474
2480,170872.84056347414
2481,169512.37860801158
2482,167445.5933105448
2483,166819.13369636092
2484,167901.30370079097
2485,166819.13369636092
2486,172937.05159946062
2487,183157.8457054479
2488,182844.2760408281
2489,175259.93976367504
2490,171258.84217489528
2491,164728.66072902884
2492,183680.48497045878
2493,173344.2600839445
2494,182386.38361517948
2495,163343.48424006667
2496,189427.74194374055
2497,175925.49198074598
2498,166872.21200847052
2499,164491.28229552982
2500,170609.29735996114
2501,176852.39912697105
2502,177576.00638117126
2503,167344.9822190758
2504,183090.57559064293
2505,192590.15409030017
2506,202279.68488038555
2507,220015.53072762434
2508,202279.68488038555
2509,191634.09026944035
2510,197141.9876888224
2511,182182.7726189497
2512,186154.7537407007
2513,191681.94520016416
2514,205783.7794353511
2515,178179.2410428495
2516,174964.72147980277
2517,169787.0952826448
2518,175674.2289174327
2519,190965.6325822093
2520,187789.8340488422
2521,184160.88489735196
2522,190545.55808799443
2523,168555.52925188415
2524,170613.2859461185
2525,176327.63888266607
2526,176692.30516998385
2527,166664.34173349317
2528,168151.5441743313
2529,173271.71204257692
2530,167925.5917864813
2531,192012.07062198577
2532,191231.5370718817
2533,185918.80183229435
2534,197695.58048805752
2535,214112.8085058471
2536,194508.9815550582
2537,200096.2477106108
2538,183924.5153690519
2539,181404.3623394809
2540,178324.91062515543
2541,183070.1195182298
2542,175462.7170608572
2543,173612.04491433236
2544,170326.63972375408
2545,175031.99546532813
2546,172204.2496850002
2547,170464.46860899002
2548,178073.2673698007
2549,176948.35482149036
2550,220815.6486591229
2551,170250.11650555537
2552,167203.8794455017
2553,166759.3911642953
2554,168999.4677658942
2555,165150.58805479648
2556,164903.48612109222
2557,172638.02265170022
2558,179329.78947887287
2559,172854.5180088002
2560,168472.3865578672
2561,175100.07964096963
2562,173489.35055338414
2563,173218.7985166261
2564,182840.74509962235
2565,169597.05930732042
2566,175731.58680504552
2567,170364.66732251036
2568,183792.0288320856
2569,184918.18309984833
2570,169252.0927489984
2571,180467.2234299583
2572,187872.39591203694
2573,193406.84238054056
2574,217458.7660019512
2575,173685.49558905952
2576,172902.9897228459
2577,181613.7827315138
2578,164486.42828982248
2579,162150.16027520937
2580,176205.49949028675
2581,172985.95455990054
2582,171759.6718204439
2583,198444.08657440107
2584,177546.86607724597
2585,183493.64121444806
2586,186517.72362012643
2587,189191.6692290934
2588,175918.28801079709
2589,176201.60063150132
2590,188597.46876580734
2591,187583.6911474031
2592,192719.16076090134
2593,196694.65743348087
2594,184105.08422929325
2595,190199.23800517534
2596,212950.70752765
2597,181614.48758176446
2598,195039.55841110653
2599,213667.69581271664
2600,188236.5951795661
2601,169385.64116242246
2602,163578.0556667069
2603,164048.09585495127
2604,168825.5835555624
2605,163578.0556667069
2606,170963.62062471712
2607,179022.0791373058
2608,186387.74871713875
2609,178331.64371033385
2610,165159.81052521427
2611,177922.67620177122
2612,172356.52055161042
2613,172575.05912008003
2614,172411.91789310458
2615,176242.92526310732
2616,170123.4519984657
2617,192577.6524280303
2618,183938.3117523466
2619,194737.70385237958
2620,182696.0822636978
2621,183483.81469157344
2622,183143.4606214781
2623,210965.2579010054
2624,207386.03521658812
2625,217744.8273265264
2626,176243.0120460811
2627,191339.34912528863
2628,213266.18993423972
2629,213371.09106605122
2630,212886.05838973375
2631,220815.6486591229
2632,213076.6483559346
2633,197072.90243228653
2634,213905.9568682638
2635,172945.66640027857
2636,189233.30098264394
2637,177404.40758027427
2638,196438.18869568274
2639,188220.36029410784
2640,178414.37356607942
2641,166488.79784695705
2642,186487.0110783261
2643,168203.2953248793
2644,170631.89387765861
2645,170543.24974178566
2646,170347.2934327382
2647,165118.88717241355
2648,177300.4053126905
2649,176720.7958328736
2650,181643.7904144012
2651,182902.53955260696
2652,220630.4863566822
2653,207642.6799259106
2654,196119.53069167855
2655,213595.8596016592
2656,215728.49953576652
2657,200176.23371884515
2658,208150.61323483568
2659,205117.71728823704
2660,206601.4428782155
2661,212982.00839170258
2662,212892.07857323144
2663,209002.90887669657
2664,194619.2530254337
2665,201474.54522938989
2666,194828.94259574803
2667,180608.2000049121
2668,183125.30112854546
2669,178437.52959116094
2670,210133.5435830692
2671,183282.88039768438
2672,183025.8704660948
2673,188249.7549655969
2674,188839.4806546071
2675,180207.81485141735
2676,183127.17067335997
2677,189681.14895432116
2678,198843.1925472096
2679,203352.83919671059
2680,210975.37926967596
2681,206628.65670523795
2682,214827.15817952176
2683,221460.19141288244
2684,212053.11546064395
2685,219153.0699652874
2686,207382.5647630518
2687,207606.78333067012
2688,196067.48951889735
2689,193703.92613507382
2690,220725.71884065177
2691,182390.86717044533
2692,170953.15988787828
2693,185690.86119370858
2694,171048.95375198452
2695,183726.50310396374
2696,183437.7897411281
2697,183368.8695495319
2698,188048.09547139404
2699,183326.08999583664
2700,175608.7945834514
2701,179159.7610204823
2702,169236.08108270817
2703,178947.27529888335
2704,170917.76212467437
2705,168587.60125882103
2706,167011.33911464768
2707,173013.4920014257
2708,169552.29971070576
2709,172252.68782026408
2710,167626.4562675892
2711,200300.49057251128
2712,207940.70886193134
2713,179937.82588513914
2714,178293.04452878516
2715,180037.96603914848
2716,178548.9488787515
2717,184090.2988818728
2718,198061.13381360413
2719,173126.1078776917
2720,182656.32252464312
2721,175593.72942583647
2722,179421.27823643349
2723,176121.77034110262
2724,167150.9598015801
2725,169773.527671588
2726,175408.82573924947
2727,185243.63284572645
2728,184071.23494293992
2729,179289.03185017974
2730,175189.4762571668
2731,165629.48564741673
2732,166364.39239059604
2733,180337.4333036905
